name,year,latitude,longitude,city,region,zipCode,cuisine,price,url,stars,price_level,price_numeric,years_since_award,decade,hemisphere,continent,has_url,name_length,name_word_count,distance_to_ny,city_restaurant_density,climate_zone,coastal_proximity
Vollmers,2019,55.604427,12.995848,Malmö,Sweden,21133,Creative,$$$$,https://guide.michelin.com/se/en/skane/malmo/restaurant/vollmers,2,Very Expensive,4,6,2010,Northern,Europe,True,8,1,6215.947495699702,3,Subarctic,Coastal
Daniel Berlin,2019,55.61246,13.99265,Skåne-Tranås,Sweden,273 92,Creative,$$$$,https://guide.michelin.com/se/en/skane/skane-tranas/restaurant/daniel-berlin,2,Very Expensive,4,6,2010,Northern,Europe,True,13,2,6272.662349832932,1,Subarctic,Near Coastal
RAW,2019,25.082666,121.559525,Taipei,Taipei,110,Innovative,$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/raw,2,Expensive,3,6,2010,Northern,Asia,True,3,1,12524.149072909951,24,Subtropical,Inland
Shoun RyuGin,2019,25.08258,121.5595,Taipei,Taipei,110,Japanese contemporary,$$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/shoun-ryugin,2,Very Expensive,4,6,2010,Northern,Asia,True,12,2,12524.158955416404,24,Subtropical,Inland
Taïrroir,2019,25.082718,121.559296,Taipei,Taipei,110,Innovative,$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tairroir,2,Expensive,3,6,2010,Northern,Asia,True,8,1,12524.148515099654,24,Subtropical,Inland
Sushi Amamoto,2019,25.037945,121.55487,Taipei,Taipei,110,Sushi,$$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/sushi-amamoto,2,Very Expensive,4,6,2010,Northern,Asia,True,13,2,12529.102899680052,24,Subtropical,Inland
The Guest House,2019,25.04486,121.52198,Taipei,Taipei,110,Sichuan-Huai Yang,$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/the-guest-house,2,Moderate,2,6,2010,Northern,Asia,True,15,3,12529.082298969943,24,Subtropical,Inland
Gaggan,2019,13.737679,100.542145,Bangkok,Thailand,Unknown,Innovative,$$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/gaggan,2,Luxury,5,6,2010,Northern,Asia,True,6,1,13934.426222123117,25,Tropical,Inland
Sühring,2019,13.710947,100.545654,Bangkok,Thailand,Unknown,European,$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/suhring,2,Very Expensive,4,6,2010,Northern,Asia,True,7,1,13937.420537129132,25,Tropical,Inland
Mezzaluna,2019,13.722148,100.51691,Bangkok,Thailand,Unknown,Innovative,$$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/mezzaluna,2,Luxury,5,6,2010,Northern,Asia,True,9,1,13935.905272109116,25,Tropical,Inland
Le Normandie,2019,13.723197,100.513855,Bangkok,Thailand,Unknown,French,$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/le-normandie,2,Very Expensive,4,6,2010,Northern,Asia,True,12,2,13935.759816260119,25,Tropical,Inland
minibar,2019,38.896294,-77.02386,Washington DC,Washington DC,20004,Modern,$$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/minibar,2,Very Expensive,4,6,2010,Northern,Americas,True,7,1,327.4659861576742,16,Temperate,Inland
Pineapple and Pearls,2019,38.880707,-76.99514,Washington DC,Washington DC,20003,Modern,$$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/pineapple-and-pearls,2,Very Expensive,4,6,2010,Northern,Americas,True,20,3,326.6393659109265,16,Temperate,Inland
Andrew Fairlie at Gleneagles,2019,56.28339,-3.75149,Auchterarder,United Kingdom,PH3 1NF,Creative French,,https://guide.michelin.com/gb/en/perth-and-kinross/auchterarder/restaurant/andrew-fairlie-at-gleneagles,2,Unknown,0,6,2010,Northern,Europe,True,28,4,5202.597429320944,1,Subarctic,Inland
L'Enclume,2019,54.201885,-2.953807,Cartmel,United Kingdom,LA11 6PZ,Creative,,https://guide.michelin.com/gb/en/cumbria/cartmel/restaurant/l-enclume,2,Unknown,0,6,2010,Northern,Europe,True,9,1,5304.0292747415015,2,Subarctic,Inland
Raby Hunt,2019,54.56647,-1.689258,Summerhouse,United Kingdom,DL2 3UD,British,,https://guide.michelin.com/gb/en/darlington/summerhouse/restaurant/raby-hunt,2,Unknown,0,6,2010,Northern,Europe,True,9,2,5373.146245758607,1,Subarctic,Inland
Moor Hall,2019,53.54162,-2.8895495,Aughton,United Kingdom,L39 6RT,British,,https://guide.michelin.com/gb/en/lancashire/aughton/restaurant/moor-hall,2,Unknown,0,6,2010,Northern,Europe,True,9,2,5326.550246882555,1,Subarctic,Inland
Restaurant Sat Bains,2019,52.92438,-1.1733198,Nottingham,United Kingdom,NG7 2SA,Creative,,https://guide.michelin.com/gb/en/nottingham/nottingham/restaurant/restaurant-sat-bains,2,Unknown,0,6,2010,Northern,Europe,True,20,3,5455.07740548232,1,Subarctic,Inland
Restaurant Nathan Outlaw,2019,50.594086,-4.82854,Port Isaac,United Kingdom,PL29 3SB,Seafood,,https://guide.michelin.com/gb/en/cornwall/port-isaac/restaurant/restaurant-nathan-outlaw,2,Unknown,0,6,2010,Northern,Europe,True,24,3,5286.568827569051,2,Subarctic,Inland
Belmond Le Manoir aux Quat' Saisons,2019,51.71674,-1.09187,Great Milton,United Kingdom,OX44 7PD,French,,https://guide.michelin.com/gb/en/oxfordshire/great-milton/restaurant/belmond-le-manoir-aux-quat-saisons,2,Unknown,0,6,2010,Northern,Europe,True,35,6,5499.7201592872725,1,Subarctic,Inland
Midsummer House,2019,52.21243,0.12779,Cambridge,United Kingdom,CB4 1HA,Modern,,https://guide.michelin.com/gb/en/cambridgeshire/cambridge/restaurant/midsummer-house,2,Unknown,0,6,2010,Northern,Europe,True,15,2,5562.509199919451,1,Subarctic,Inland
Hand and Flowers,2019,51.57031,-0.78113,Marlow,United Kingdom,SL7 2BP,British,,https://guide.michelin.com/gb/en/buckinghamshire/marlow/restaurant/hand-and-flowers,2,Unknown,0,6,2010,Northern,Europe,True,16,3,5525.100035158593,2,Subarctic,Inland
Ledbury,2019,51.51674,-0.20007,North Kensington,United Kingdom,W11 2AQ,Modern,,https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/ledbury,2,Unknown,0,6,2010,Northern,Europe,True,7,1,5565.147813577321,2,Subarctic,Inland
CORE by Clare Smyth,2019,51.51261,-0.2030516,North Kensington,United Kingdom,W11 2PN,British,,https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/core-by-clare-smyth,2,Unknown,0,6,2010,Northern,Europe,True,19,4,5565.095933153312,2,Subarctic,Inland
Le Gavroche,2019,51.51127,-0.15517,Mayfair,United Kingdom,W1K 7QR,French,,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/le-gavroche,2,Unknown,0,6,2010,Northern,Europe,True,11,2,5568.288746149121,19,Subarctic,Inland
Kitchen Table at Bubbledogs,2019,51.52041,-0.13647,Bloomsbury,United Kingdom,W1T 4QG,Modern,,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/kitchen-table-at-bubbledogs,2,Unknown,0,6,2010,Northern,Europe,True,27,4,5569.197876141827,4,Subarctic,Inland
Hélène Darroze at The Connaught,2019,51.5101,-0.1495701,Mayfair,United Kingdom,W1K 2AL,Modern,,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/helene-darroze-at-the-connaught,2,Unknown,0,6,2010,Northern,Europe,True,31,5,5568.697533662824,19,Subarctic,Inland
Dinner by Heston Blumenthal,2019,51.50208,-0.16011,Hyde Park,United Kingdom,SW1X 7LA,British,,https://guide.michelin.com/gb/en/greater-london/hyde-park/restaurant/dinner-by-heston-blumenthal,2,Unknown,0,6,2010,Northern,Europe,True,27,4,5568.285223573654,1,Subarctic,Inland
Umu,2019,51.5113,-0.14455,Mayfair,United Kingdom,W1J 6LX,Japanese,,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/umu,2,Unknown,0,6,2010,Northern,Europe,True,3,1,5568.985415922922,19,Subarctic,Inland
Sketch (The Lecture Room & Library),2019,51.51287,-0.14136,Mayfair,United Kingdom,W1S 2XG,Modern French,,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/sketch-the-lecture-room-library,2,Unknown,0,6,2010,Northern,Europe,True,35,6,5569.140122430604,19,Subarctic,Inland
Greenhouse,2019,51.50769,-0.14926,Mayfair,United Kingdom,W1J 5NY,Creative,,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/greenhouse69393,2,Unknown,0,6,2010,Northern,Europe,True,10,1,5568.8021184048985,19,Subarctic,Inland
Claude Bosi at Bibendum,2019,51.49341,-0.1690893,Chelsea,United Kingdom,SW3 6RD,French,,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/claude-bosi-at-bibendum,2,Unknown,0,6,2010,Northern,Europe,True,23,4,5567.998068090947,4,Subarctic,Inland
Amador,2019,48.25406,16.35915,Wien,Austria,1190,Creative,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/amador,3,Luxury,5,6,2010,Northern,Europe,True,6,1,6792.837183563202,13,Temperate,Inland
Manresa,2019,37.22761,-121.98071,South San Francisco,California,95030,Modern,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/manresa,3,Very Expensive,4,6,2010,Northern,Americas,True,7,1,4113.9989912506635,6,Temperate,Near Coastal
Benu,2019,37.78521,-122.39876,San Francisco,California,94105,Asian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/benu,3,Very Expensive,4,6,2010,Northern,Americas,True,4,1,4126.988857517557,55,Temperate,Coastal
Quince,2019,37.79762,-122.40337,San Francisco,California,94133,Modern,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/quince,3,Very Expensive,4,6,2010,Northern,Americas,True,6,1,4126.895882194553,55,Temperate,Coastal
Atelier Crenn,2019,37.79835,-122.43586,San Francisco,California,94123,Modern,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/atelier-crenn,3,Very Expensive,4,6,2010,Northern,Americas,True,13,2,4129.549487014179,55,Temperate,Coastal
The French Laundry,2019,38.40443,-122.36474,San Francisco,California,94599,Modern,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-french-laundry,3,Very Expensive,4,6,2010,Northern,Americas,True,18,3,4100.994488857612,55,Temperate,Near Coastal
The Restaurant at Meadowood,2019,38.52025,-122.46479,San Francisco,California,94574,Modern,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-restaurant-at-meadowood,3,Very Expensive,4,6,2010,Northern,Americas,True,27,4,4104.977314167383,55,Temperate,Near Coastal
SingleThread,2019,38.612164,-122.869705,San Francisco,California,95448,Modern,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/singlethread,3,Very Expensive,4,6,2010,Northern,Americas,True,12,1,4134.872209684109,55,Temperate,Near Coastal
Alinea,2019,41.91328,-87.64798,Chicago,Chicago,60614,Modern,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/alinea,3,Very Expensive,4,6,2010,Northern,Americas,True,6,1,1145.934729163685,22,Temperate,Inland
Geranium,2019,55.70393,12.57197,København,Denmark,2100 Ø,Creative,$$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/geranium,3,Very Expensive,4,6,2010,Northern,Europe,True,8,1,6187.151619787921,17,Subarctic,Coastal
T'ang Court,2019,22.296572,114.1698,Hong Kong,Hong Kong,Unknown,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/t-ang-court,3,Expensive,3,6,2010,Northern,Asia,True,11,2,12957.904470337438,61,Tropical,Coastal
Bo Innovation,2019,22.27614,114.171,Hong Kong,Hong Kong,Unknown,Innovative,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/bo-innovation,3,Luxury,5,6,2010,Northern,Asia,True,13,2,12960.144971119844,61,Tropical,Coastal
Lung King Heen,2019,22.28665,114.15674,Hong Kong,Hong Kong,Unknown,Cantonese,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lung-king-heen,3,Very Expensive,4,6,2010,Northern,Asia,True,14,3,12959.161492479481,61,Tropical,Coastal
Caprice,2019,22.286646,114.15662,Hong Kong,Hong Kong,Unknown,French,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/caprice,3,Very Expensive,4,6,2010,Northern,Asia,True,7,1,12959.16341937594,61,Tropical,Coastal
8½ Otto e Mezzo - Bombana,2019,22.28189,114.15839,Hong Kong,Hong Kong,Unknown,Italian,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/8%C2%BD-otto-e-mezzo-bombana,3,Very Expensive,4,6,2010,Northern,Asia,True,25,6,12959.666508708799,61,Tropical,Coastal
L'Atelier de Joël Robuchon,2019,22.281199,114.15816,Hong Kong,Hong Kong,Unknown,French,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/l-atelier-de-joel-robuchon,3,Very Expensive,4,6,2010,Northern,Asia,True,26,4,12959.745633781084,61,Tropical,Coastal
Sushi Shikon,2019,22.28511,114.15208,Hong Kong,Hong Kong,Unknown,Sushi,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-shikon,3,Luxury,5,6,2010,Northern,Asia,True,12,2,12959.389155509072,61,Tropical,Coastal
The Eight,2019,22.190475,113.54341,Macau,Macau,Unknown,Chinese,$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-eight,3,Expensive,3,6,2010,Northern,Asia,True,9,2,12977.099523345663,19,Tropical,Near Coastal
Robuchon au Dôme,2019,22.189949,113.54395,Macau,Macau,Unknown,French,$$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/robuchon-au-dome,3,Very Expensive,4,6,2010,Northern,Asia,True,16,3,12977.151449146726,19,Tropical,Near Coastal
Jade Dragon,2019,22.149137,113.56715,Macau,Macau,Unknown,Cantonese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/jade-dragon,3,Moderate,2,6,2010,Northern,Asia,True,11,2,12981.394358573316,19,Tropical,Near Coastal
Maaemo,2019,59.910477,10.760408,Oslo,Norway,0191,Modern,$$$$,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/maaemo,3,Very Expensive,4,6,2010,Northern,Europe,True,6,1,5915.48565290334,4,Subarctic,Inland
Masa,2019,40.76855,-73.98335,New York,New York City,10019,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/masa,3,Very Expensive,4,6,2010,Northern,Americas,True,4,1,6.486173663425078,74,Temperate,Coastal
Per Se,2019,40.76828,-73.98292,New York,New York City,10019,Modern,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/per-se,3,Very Expensive,4,6,2010,Northern,Americas,True,6,2,6.468284995998652,74,Temperate,Coastal
Le Bernardin,2019,40.76177,-73.98223,New York,New York City,10019,Seafood,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-bernardin,3,Very Expensive,4,6,2010,Northern,Americas,True,12,2,5.801827355133595,74,Temperate,Coastal
Eleven Madison Park,2019,40.7417,-73.98712,New York,New York City,10010,Modern,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/eleven-madison-park,3,Very Expensive,4,6,2010,Northern,Americas,True,19,3,3.585792116715097,74,Temperate,Coastal
Chef's Table at Brooklyn Fare,2019,40.68872,-73.98581,New York,New York City,10018,Modern,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chef-s-table-at-brooklyn-fare,3,Very Expensive,4,6,2010,Northern,Americas,True,29,5,3.1727345936882965,74,Temperate,Coastal
La Yeon,2019,37.555813,127.00517,Seoul,South Korea,Unknown,Korean,$$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/la-yeon,3,Very Expensive,4,6,2010,Northern,Asia,True,7,2,11053.059919495361,26,Temperate,Inland
Gaon,2019,37.52265,127.03595,Seoul,South Korea,Unknown,Korean,$$$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/gaon,3,Luxury,5,6,2010,Northern,Asia,True,4,1,11055.856415346625,26,Temperate,Inland
Frantzén,2019,59.33418,18.05812,Stockholm,Sweden,111 22,Modern,$$$$,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/frantzen,3,Very Expensive,4,6,2010,Northern,Europe,True,8,1,6319.184503319925,10,Subarctic,Inland
Le Palais,2019,25.049496,121.51674,Taipei,Taipei,110,Cantonese,$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/le-palais,3,Moderate,2,6,2010,Northern,Asia,True,9,2,12528.695484262487,24,Subtropical,Inland
The Inn at Little Washington,2019,38.713623,-78.16208,Washington DC,Washington DC,22747,American,$$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/the-inn-at-little-washington,3,Very Expensive,4,6,2010,Northern,Americas,True,28,5,419.2059986402763,16,Temperate,Inland
Fat Duck,2019,51.50828,-0.70232,Bray,United Kingdom,SL6 2AQ,Creative,,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/fat-duck,3,Unknown,0,6,2010,Northern,Europe,True,8,2,5532.408737293357,3,Subarctic,Inland
Waterside Inn,2019,51.50773,-0.70121,Bray,United Kingdom,SL6 2AT,French,,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/waterside-inn,3,Unknown,0,6,2010,Northern,Europe,True,13,2,5532.500681374127,3,Subarctic,Inland
Alain Ducasse at The Dorchester,2019,51.50712,-0.1525201,Mayfair,United Kingdom,W1K 1QA,French,,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/alain-ducasse-at-the-dorchester,3,Unknown,0,6,2010,Northern,Europe,True,31,5,5568.6078369220195,19,Subarctic,Inland
The Araki,2019,51.511826,-0.140389,Mayfair,United Kingdom,W1S 3BF,Japanese,,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/the-araki,3,Unknown,0,6,2010,Northern,Europe,True,9,2,5569.2403970394535,19,Subarctic,Inland
Gordon Ramsay,2019,51.48546,-0.1620201,Chelsea,United Kingdom,SW3 4HP,French,,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/gordon-ramsay,3,Unknown,0,6,2010,Northern,Europe,True,13,2,5568.740577041896,4,Subarctic,Inland
